9.61233e-15,9.02500e-15,8.58364e-15,8.29910e-15,8.20459e-15,0.00450441,19.1491,334.619,747.431,1323.37,1944.62,2397.58,2561.28,2421.91,2068.96,1549.58,934.369,398.348,7.10193,0.00577767,1.09486e-14,1.10130e-14,1.07217e-14,1.01671e-14
8.73309e-15,8.24369e-15,7.86374e-15,7.63921e-15,7.56066e-15,0.00443604,24.8053,348.609,802.329,1452.23,2120.63,2601.85,2754.45,2602.56,2226.57,1671.83,1000.58,412.687,10.0499,0.00566401,9.98320e-15,1.00139e-14,9.70257e-15,9.23944e-15
7.99359e-15,7.57493e-15,7.23356e-15,7.05679e-15,6.99035e-15,0.00437048,31.0268,364.020,867.027,1579.11,2297.14,2793.48,2944.35,2776.01,2381.88,1790.14,1071.04,429.098,13.7860,0.00553737,9.13272e-15,9.12941e-15,8.86972e-15,8.45814e-15
7.35012e-15,6.97497e-15,6.69237e-15,6.52401e-15,6.48040e-15,0.00430478,37.6875,381.548,935.931,1709.11,2467.73,2976.50,3121.46,2935.21,2528.24,1914.97,1145.61,447.361,18.2587,0.00541224,8.38928e-15,8.36386e-15,8.12661e-15,7.76159e-15
6.77141e-15,6.44569e-15,6.19928e-15,6.04951e-15,6.02911e-15,0.00423323,44.5251,400.229,1008.81,1838.45,2628.74,3144.27,3281.69,3091.69,2659.17,2034.39,1222.53,466.752,23.4581,0.00529268,7.73162e-15,7.68681e-15,7.47183e-15,7.13784e-15
6.25833e-15,5.96826e-15,5.76305e-15,5.64562e-15,5.62242e-15,0.00416339,51.4474,421.985,1088.10,1969.07,2778.40,3289.76,3419.61,3223.78,2785.34,2145.08,1302.14,490.060,29.1951,0.00517355,7.12962e-15,7.10014e-15,6.89676e-15,6.59544e-15
5.80686e-15,5.53708e-15,5.35973e-15,5.26969e-15,5.25815e-15,0.00408776,58.2182,445.904,1170.56,2098.98,2914.67,3417.59,3539.67,3336.53,2899.86,2252.66,1380.24,514.793,35.2229,0.00506701,6.61211e-15,6.57493e-15,6.38221e-15,6.11309e-15
5.39856e-15,5.16789e-15,5.00314e-15,4.91910e-15,4.91395e-15,0.00401844,64.7554,472.785,1254.07,2218.20,3038.88,3532.66,3644.37,3434.26,3000.40,2353.20,1459.57,541.612,41.4090,0.00494093,6.13050e-15,6.10011e-15,5.91683e-15,5.67282e-15
5.03228e-15,4.81988e-15,4.67437e-15,4.59148e-15,4.59942e-15,0.00394562,71.0135,501.167,1337.85,2334.03,3148.81,3631.67,3733.47,3524.71,3087.92,2441.81,1539.77,570.425,47.6363,0.00482657,5.70169e-15,5.66473e-15,5.50161e-15,5.26249e-15
4.68831e-15,4.49590e-15,4.38154e-15,4.31657e-15,4.31950e-15,0.00387674,76.7676,532.042,1423.02,2439.57,3241.39,3714.03,3799.97,3608.33,3169.02,2524.21,1610.18,600.395,53.7013,0.00472694,5.31935e-15,5.27355e-15,5.12009e-15,4.90505e-15
4.38416e-15,4.20373e-15,4.09955e-15,4.05325e-15,4.06694e-15,0.00381317,82.1960,566.097,1501.34,2542.40,3334.34,3764.37,3856.57,3648.62,3235.75,2607.03,1682.94,632.330,59.5987,0.00461831,4.97418e-15,4.92354e-15,4.77499e-15,4.57130e-15
4.10499e-15,3.95026e-15,3.84872e-15,3.80473e-15,3.82747e-15,0.00374484,87.0231,601.434,1586.21,2628.51,3397.47,3815.22,3896.76,3690.26,3284.07,2666.41,1752.91,667.307,64.9540,0.00449930,4.63975e-15,4.59185e-15,4.46809e-15,4.27366e-15
3.84601e-15,3.70570e-15,3.62193e-15,3.58067e-15,3.61133e-15,0.00366516,91.4374,639.755,1664.39,2697.97,3441.49,3848.79,3920.01,3720.55,3331.02,2726.51,1815.45,703.472,70.0008,0.00439291,4.34086e-15,4.30093e-15,4.17809e-15,4.01115e-15
3.59672e-15,3.48685e-15,3.40861e-15,3.37005e-15,3.39383e-15,0.00360199,95.8844,680.584,1741.52,2770.27,3482.20,3856.44,3929.80,3732.84,3360.40,2772.73,1878.09,741.044,74.6407,0.00429488,4.06383e-15,4.02248e-15,3.90865e-15,3.76036e-15
3.37921e-15,3.27146e-15,3.19373e-15,3.19291e-15,3.20108e-15,0.00352975,99.9890,720.805,1802.74,2822.79,3512.81,3855.90,3925.80,3731.21,3388.98,2804.68,1930.96,774.146,78.7507,0.00419970,3.82712e-15,3.76602e-15,3.67560e-15,3.51041e-15
3.17936e-15,3.07781e-15,3.01816e-15,2.99661e-15,3.02988e-15,0.00345657,103.414,760.809,1872.64,2872.63,3526.15,3847.24,3906.25,3739.24,3394.78,2844.94,1977.37,811.185,82.7691,0.00408400,3.58753e-15,3.54907e-15,3.43952e-15,3.29872e-15
2.98785e-15,2.90813e-15,2.84701e-15,2.82897e-15,2.85918e-15,0.00338342,106.875,801.753,1932.25,2901.42,3516.21,3833.54,3871.03,3727.80,3390.32,2868.59,2023.35,846.637,86.1095,0.00399838,3.36698e-15,3.33801e-15,3.22898e-15,3.11584e-15
2.81878e-15,2.73891e-15,2.67970e-15,2.68515e-15,2.70840e-15,0.00331442,109.961,844.440,1979.76,2925.60,3498.89,3808.17,3837.96,3691.69,3372.29,2875.00,2065.87,886.311,89.0711,0.00390262,3.17030e-15,3.13849e-15,3.04028e-15,2.93797e-15
2.66208e-15,2.58768e-15,2.52958e-15,2.52493e-15,2.56313e-15,0.00325673,113.617,885.385,2032.67,2950.35,3482.94,3755.25,3799.23,3652.68,3357.62,2893.23,2094.55,921.246,92.3645,0.00381154,2.98653e-15,2.95303e-15,2.86220e-15,2.76709e-15
2.50818e-15,2.43979e-15,2.38650e-15,2.38808e-15,2.41973e-15,0.00318456,117.825,932.363,2074.47,2956.54,3454.16,3699.81,3744.33,3633.57,3352.17,2899.32,2117.72,954.934,94.7033,0.00371336,2.81662e-15,2.78684e-15,2.70797e-15,2.61162e-15
2.36232e-15,2.29575e-15,2.26637e-15,2.26206e-15,2.28944e-15,0.00311816,121.250,970.284,2103.79,2949.45,3427.29,3657.40,3694.77,3576.73,3304.63,2878.98,2141.77,990.802,97.6408,0.00362143,2.66290e-15,2.61791e-15,2.53860e-15,2.44309e-15
